beds,baths,sqft,neighborhood,latitude,longitude,price,description
2,3.0,891.0,Downtown,40.71443463159047,-74.00169378156343,3007,Modern 2bd near transit with central AC and secure entry
1,2.0,561.0,Riverside,40.78028660966217,-73.97996808444903,2337,Spacious 1bd with in-unit laundry and garage parking
3,2.0,1010.0,Midtown,40.727868853619434,-73.96474151326508,3623,"Cozy 3bd, no pets, hardwood floors"
2,2.0,743.0,Midtown,40.77632863234987,-73.98078617768542,2784,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,2.0,986.0,Uptown,40.78632138123701,-73.98981908002996,3540,"Cozy 3bd, no pets, hardwood floors"
2,2.0,793.0,Midtown,40.755368400476996,-73.96399129745916,2873,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1087.0,Old Town,40.73217699197835,-73.94197575759453,3927,Spacious 4bd with in-unit laundry and garage parking
1,2.0,646.0,Downtown,40.69170315207996,-73.98943633126723,2177,"Bright 1bd with balcony, dishwasher, and gym access"
4,,,Midtown,40.75715899438767,-74.00658080624035,4125,Spacious 4bd with in-unit laundry and garage parking
1,2.0,546.0,Riverside,40.79020881181514,-73.9818304562083,2378,Spacious 1bd with in-unit laundry and garage parking
3,3.0,,Downtown,40.71121907769146,-74.00351193236465,3645,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,867.0,Midtown,40.75196139522866,-73.97617544084216,3205,Spacious 2bd with in-unit laundry and garage parking
2,1.0,870.0,Old Town,40.73154562688567,-73.92245225137673,3075,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,644.0,Riverside,40.79701367106303,-73.92995609289586,2367,Modern 1bd near transit with central AC and secure entry
3,2.0,,Uptown,40.77792613531831,-73.98203995990107,3430,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,683.0,Riverside,40.78898439339885,-73.96903128871865,2355,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1057.0,Midtown,40.73736556690962,-73.98196524587406,3427,"Bright 3bd with balcony, dishwasher, and gym access"
3,3.0,1035.0,Midtown,40.735136354765224,-73.98355994891132,3578,"Bright 3bd with balcony, dishwasher, and gym access"
4,3.0,1132.0,Riverside,40.78508497907084,-73.97107552088856,4107,"Bright 4bd with balcony, dishwasher, and gym access"
3,1.0,998.0,Riverside,40.80855448478959,-73.93885154779348,3811,Modern 3bd near transit with central AC and secure entry
2,2.0,828.0,Uptown,40.771763993750625,-73.9730038093931,3031,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,,Uptown,40.7760148959027,-73.98163844387072,3294,Modern 3bd near transit with central AC and secure entry
4,3.0,1189.0,Midtown,40.749420320040365,-73.97561120229236,3959,"Cozy 4bd, no pets, hardwood floors"
2,2.0,901.0,Downtown,40.70694332962924,-73.97900824762075,3090,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,656.0,Riverside,40.80629175107074,-73.97862012793408,2513,Modern 1bd near transit with central AC and secure entry
4,,1229.0,Old Town,40.72619953781426,-73.94482216388047,4140,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,2.0,637.0,Midtown,40.767600823835366,-74.00516535587879,2462,"Bright 1bd with balcony, dishwasher, and gym access"
3,3.0,987.0,Midtown,40.74190858343477,-73.992598553425,3525,"Cozy 3bd, no pets, hardwood floors"
1,,645.0,Midtown,40.76619536151766,-73.97070327670212,2499,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,597.0,Downtown,40.729366506289274,-73.99964238176062,2122,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,2.0,1131.0,Old Town,40.7296053255637,-73.92566449025223,4282,"Cozy 4bd, no pets, hardwood floors"
1,1.0,681.0,Uptown,40.77096599259082,-73.99333588666418,2237,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,1045.0,Midtown,40.76323965093224,-73.99756814100579,3750,Spacious 3bd with in-unit laundry and garage parking
3,2.0,950.0,Uptown,40.783916319214015,-73.96976447580953,3427,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,669.0,Riverside,40.80427743471014,-73.9552465015377,2391,Modern 1bd near transit with central AC and secure entry
1,2.0,627.0,Downtown,40.722784902259505,-74.00365999919399,2365,Modern 1bd near transit with central AC and secure entry
4,4.0,1184.0,Midtown,40.75269581663437,-73.98420685493589,4206,Spacious 4bd with in-unit laundry and garage parking
3,2.0,1008.0,Uptown,40.777545474999904,-73.97355714706407,3615,"Cozy 3bd, no pets, hardwood floors"
1,2.0,670.0,Downtown,40.74421808108297,-74.0038137235894,2618,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,3.0,1173.0,Uptown,40.79010294020445,-73.97966576778836,4330,Modern 4bd near transit with central AC and secure entry
2,3.0,,Uptown,40.79694088099716,-73.96207673092803,3054,Spacious 2bd with in-unit laundry and garage parking
1,1.0,642.0,Downtown,40.72200823065586,-74.00342130503896,2679,Modern 1bd near transit with central AC and secure entry
4,3.0,1195.0,Downtown,40.7252102811492,-73.99073977764039,4232,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,2.0,597.0,Riverside,40.80469718703219,-73.967875348308,2473,"Cozy 1bd, no pets, hardwood floors"
3,3.0,1076.0,Midtown,40.768734851881376,-73.99634950367872,3737,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,,Uptown,40.77608447663262,-73.97183960411462,4057,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1019.0,Uptown,40.763803715178746,-73.96126885671724,3587,"Bright 3bd with balcony, dishwasher, and gym access"
3,3.0,926.0,Riverside,40.78974503335041,-73.97215789225801,3531,"Cozy 3bd, no pets, hardwood floors"
2,2.0,777.0,Old Town,40.728040644851845,-73.93472855814115,2858,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,680.0,Riverside,40.79717616068292,-73.96730845256675,2485,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,1001.0,Uptown,40.78398446841132,-73.97656437149152,3667,"Bright 3bd with balcony, dishwasher, and gym access"
4,4.0,1093.0,Midtown,40.74872166650834,-73.97252231290773,4043,"Bright 4bd with balcony, dishwasher, and gym access"
1,2.0,672.0,Midtown,40.7327471315728,-73.98796858190812,1985,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1148.0,Midtown,40.752373206337396,-73.98047450215928,4372,Spacious 4bd with in-unit laundry and garage parking
2,2.0,866.0,Midtown,40.740548486441774,-73.99149742409493,2995,"Cozy 2bd, no pets, hardwood floors"
3,2.0,986.0,Downtown,40.711571683192126,-73.99315911667556,3463,Modern 3bd near transit with central AC and secure entry
1,2.0,638.0,Midtown,40.761986219601546,-73.99970185853043,2213,Modern 1bd near transit with central AC and secure entry
3,2.0,1037.0,Midtown,40.75215027937536,-73.97486738376807,3570,Modern 3bd near transit with central AC and secure entry
1,2.0,594.0,Downtown,40.69839070160892,-74.00694373122047,2273,"Bright 1bd with balcony, dishwasher, and gym access"
2,,770.0,Midtown,40.757890554569684,-73.99012939671906,2799,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,982.0,Old Town,40.76294902139359,-73.94015277751336,3388,Modern 3bd near transit with central AC and secure entry
1,1.0,663.0,Uptown,40.790097181912415,-73.98039561344262,2460,Modern 1bd near transit with central AC and secure entry
2,2.0,757.0,Old Town,40.736932975904,-73.92475054883778,3140,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,923.0,Uptown,40.77764443155905,-73.97185642178262,3555,Spacious 3bd with in-unit laundry and garage parking
1,2.0,663.0,Riverside,40.79055664276131,-73.9802328457446,2569,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,2.0,786.0,Old Town,40.74304154519,-73.9418480113506,2818,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,794.0,Downtown,40.683836652057906,-73.98481572612208,2993,Modern 2bd near transit with central AC and secure entry
3,2.0,916.0,Riverside,40.791674856123244,-73.96945647652497,3506,Modern 3bd near transit with central AC and secure entry
4,4.0,,Downtown,40.73249087806593,-74.00770090513025,4049,"Bright 4bd with balcony, dishwasher, and gym access"
4,2.0,1170.0,Uptown,40.782739960773576,-73.98593807653461,4050,"Cozy 4bd, no pets, hardwood floors"
1,1.0,667.0,Old Town,40.71098199560447,-73.93719663517516,2493,Modern 1bd near transit with central AC and secure entry
1,3.0,599.0,Midtown,40.7623537172889,-73.98183369510147,2492,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,696.0,Uptown,40.77892486703437,-73.97095690640784,2435,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,963.0,Midtown,40.73595348005607,-73.97997799575165,3340,Spacious 3bd with in-unit laundry and garage parking
1,1.0,603.0,Downtown,40.714736870137244,-73.9823160692698,2324,"Bright 1bd with balcony, dishwasher, and gym access"
1,2.0,691.0,Downtown,40.71288975575715,-74.01731203222576,2272,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1178.0,Downtown,40.712191322390936,-74.0099335976002,4207,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
4,4.0,1148.0,Downtown,40.71801649442525,-74.0056772952593,4193,Modern 4bd near transit with central AC and secure entry
4,3.0,1164.0,Uptown,40.76958063958737,-73.99082891945832,4066,"Cozy 4bd, no pets, hardwood floors"
2,2.0,864.0,Uptown,40.7878548984316,-73.95460262550716,3038,Modern 2bd near transit with central AC and secure entry
3,3.0,1049.0,Midtown,40.75895217460862,-73.97574043175295,3698,Modern 3bd near transit with central AC and secure entry
3,2.0,,Old Town,40.74275370985045,-73.93199849785046,3495,Modern 3bd near transit with central AC and secure entry
1,,628.0,Downtown,40.703026102145664,-74.00365630297945,2223,Modern 1bd near transit with central AC and secure entry
3,2.0,994.0,Midtown,40.772484874651205,-73.97914131340481,3523,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,951.0,Old Town,40.739578944113944,-73.94075055490029,3509,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,808.0,Riverside,40.79887175488305,-73.9679247277308,3183,"Cozy 2bd, no pets, hardwood floors"
4,2.0,1170.0,Midtown,40.757383943969565,-73.97148450020785,4109,"Cozy 4bd, no pets, hardwood floors"
3,3.0,1036.0,Downtown,40.684633915259944,-74.00563354034502,3736,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1038.0,Old Town,40.72964604349166,-73.95165801369733,3697,Modern 3bd near transit with central AC and secure entry
3,1.0,977.0,Riverside,40.80936120659905,-73.97519400230334,3495,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1161.0,Midtown,40.75371560820776,-73.96331461710696,4310,Modern 4bd near transit with central AC and secure entry
3,2.0,1017.0,Midtown,40.77011968379447,-73.97860615673027,3773,Spacious 3bd with in-unit laundry and garage parking
2,2.0,787.0,Downtown,40.717369323215735,-74.00797616026935,3174,Spacious 2bd with in-unit laundry and garage parking
4,4.0,1194.0,Uptown,40.80869252718444,-73.96157398842271,4215,"Cozy 4bd, no pets, hardwood floors"
3,2.0,986.0,Riverside,40.792305401032415,-73.98330122733861,3892,"Cozy 3bd, no pets, hardwood floors"
4,3.0,1131.0,Old Town,40.737402056023875,-73.93587042955853,3949,Spacious 4bd with in-unit laundry and garage parking
1,1.0,592.0,Midtown,40.74085274199665,-73.98035696601146,2637,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,868.0,Old Town,40.72737167407627,-73.92883202089367,3101,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1164.0,Riverside,40.80660088257497,-73.97379916825852,4328,Modern 4bd near transit with central AC and secure entry
3,2.0,,Uptown,40.792294137173094,-73.97717486099161,3562,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1149.0,Old Town,40.725405417521834,-73.94158725687946,4192,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,642.0,Midtown,40.77157169313368,-73.98886686865666,2600,"Family-friendly 1bd with backyard, washer/dryer, and storage"
1,,726.0,Midtown,40.77446931816677,-73.96409818155776,2337,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1128.0,Uptown,40.77583537035775,-74.00625194377636,4033,"Family-friendly 4bd with backyard, washer/dryer, and storage"
2,2.0,734.0,Uptown,40.797234114519256,-73.97530366276831,2505,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,1041.0,Riverside,40.79090576304242,-73.97356461727384,3585,Spacious 3bd with in-unit laundry and garage parking
2,2.0,777.0,Uptown,40.779722234143605,-73.95563368291167,2761,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,809.0,Midtown,40.75991893487181,-73.9700968164387,2930,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1147.0,Midtown,40.763930641431344,-73.98921076868741,4556,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,641.0,Uptown,40.78001571356149,-73.964460694991,2608,"Bright 1bd with balcony, dishwasher, and gym access"
4,3.0,1132.0,Midtown,40.76784510755199,-73.97353848777159,3882,"Cozy 4bd, no pets, hardwood floors"
4,3.0,1163.0,Old Town,40.72746153786349,-73.93309752972314,4167,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,1008.0,Midtown,40.765008484911064,-73.99010758031125,3701,Modern 3bd near transit with central AC and secure entry
2,1.0,770.0,Midtown,40.74438071959437,-73.99517525280042,2858,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,1.0,602.0,Uptown,40.781807574689424,-73.96325351432935,2324,"Cozy 1bd, no pets, hardwood floors"
3,3.0,,Downtown,40.727907729946864,-74.02227256650481,3614,"Cozy 3bd, no pets, hardwood floors"
2,2.0,753.0,Old Town,40.72343185983284,-73.93949434996475,2628,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,3.0,613.0,Uptown,40.79423660438768,-73.97753732642465,2158,Modern 1bd near transit with central AC and secure entry
2,2.0,815.0,Midtown,40.75284321198063,-74.0024439109258,2996,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,,1154.0,Old Town,40.73640088779168,-73.93713678889516,4087,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,799.0,Old Town,40.722751459580245,-73.93831415869379,2787,"Bright 2bd with balcony, dishwasher, and gym access"
1,2.0,629.0,Riverside,40.814823946023175,-73.97855864289984,2236,"Cozy 1bd, no pets, hardwood floors"
3,2.0,964.0,Midtown,40.74790008442676,-73.97047297063041,3508,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,658.0,Midtown,40.75890929793623,-73.97746295083945,2541,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,3.0,1227.0,Old Town,40.73542102292007,-73.93562401462752,4160,Modern 4bd near transit with central AC and secure entry
4,3.0,1151.0,Uptown,40.78052041057022,-73.96122130373018,4333,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1189.0,Uptown,40.79864803881374,-73.9581897398358,4036,"Cozy 4bd, no pets, hardwood floors"
4,3.0,1160.0,Uptown,40.77047434039623,-73.95554106778586,4131,"Bright 4bd with balcony, dishwasher, and gym access"
1,2.0,645.0,Old Town,40.72630477694963,-73.94426035445053,2281,Spacious 1bd with in-unit laundry and garage parking
1,2.0,693.0,Downtown,40.71076806763878,-73.99602645877701,2578,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,830.0,Uptown,40.791185570208334,-73.97426463694225,2839,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,739.0,Downtown,40.72285199040254,-74.00432167303089,3192,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1188.0,Midtown,40.75112434241353,-73.9939964233955,3920,Spacious 4bd with in-unit laundry and garage parking
3,3.0,1039.0,Old Town,40.73552281813306,-73.93619021282979,3824,"Family-friendly 3bd with backyard, washer/dryer, and storage"
3,3.0,981.0,Uptown,40.76819393815904,-73.96103406208316,3523,"Bright 3bd with balcony, dishwasher, and gym access"
4,3.0,1210.0,Midtown,40.75223669965651,-73.96639456422413,4286,"Bright 4bd with balcony, dishwasher, and gym access"
3,2.0,,Riverside,40.78446412017814,-73.96866850315668,3705,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,751.0,Old Town,40.72220026778673,-73.94690507024453,2956,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,816.0,Uptown,40.7788585113989,-73.94995318869155,2827,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,920.0,Riverside,40.80302044204095,-73.97600049646556,3538,"Cozy 3bd, no pets, hardwood floors"
1,1.0,620.0,Midtown,40.736056459075954,-74.00615635055617,2638,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1041.0,Old Town,40.724162442270575,-73.94280425580966,3437,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,914.0,Downtown,40.71011139152519,-74.03326620560523,3806,"Family-friendly 3bd with backyard, washer/dryer, and storage"
3,3.0,939.0,Midtown,40.756899820859445,-73.97316724269824,3545,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,949.0,Midtown,40.777474094968376,-74.00823335377501,3436,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,1167.0,Downtown,40.70318328688913,-74.0162508063317,4047,Modern 4bd near transit with central AC and secure entry
4,3.0,1155.0,Uptown,40.78644865713031,-73.9858372696145,4061,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,,Downtown,40.73298715898472,-74.00547773033978,3374,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,848.0,Uptown,40.78322224452841,-73.9520874351946,2918,Modern 2bd near transit with central AC and secure entry
1,2.0,650.0,Downtown,40.712607428511,-74.00119635912202,2393,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,3.0,1176.0,Downtown,40.703790420720495,-74.02244602478065,4031,Spacious 4bd with in-unit laundry and garage parking
4,3.0,1186.0,Riverside,40.79397566042195,-73.94025628993266,4269,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,956.0,Old Town,40.73819625137945,-73.93190558195467,3421,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,1204.0,Riverside,40.78958351931777,-73.9555649903882,4086,Spacious 4bd with in-unit laundry and garage parking
4,3.0,1126.0,Uptown,40.768407680708236,-73.99000467739619,4006,"Cozy 4bd, no pets, hardwood floors"
4,2.0,1203.0,Downtown,40.70609335452542,-73.98254610905646,4283,"Cozy 4bd, no pets, hardwood floors"
3,3.0,1037.0,Uptown,40.80747473078871,-73.976614843139,3597,"Cozy 3bd, no pets, hardwood floors"
1,2.0,638.0,Uptown,40.77660961178162,-73.99088434448672,2242,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,623.0,Downtown,40.71373636870624,-74.00405584697614,2415,"Bright 1bd with balcony, dishwasher, and gym access"
1,2.0,646.0,Riverside,40.81077467505036,-73.9555715098401,2371,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,696.0,Uptown,40.782330936988025,-73.96452766550289,2603,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,2.0,1002.0,Old Town,40.722192333585845,-73.92875548959967,3474,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,805.0,Uptown,40.77861321506179,-73.96568649780839,3009,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,628.0,Uptown,40.789242015903426,-73.97037435649166,2419,"Family-friendly 1bd with backyard, washer/dryer, and storage"
1,1.0,658.0,Midtown,40.76753447661792,-74.00434478885633,2374,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1167.0,Riverside,40.78852100538135,-73.96974071608263,4233,Modern 4bd near transit with central AC and secure entry
4,3.0,1124.0,Midtown,40.740680839347924,-73.99038237417466,3941,"Bright 4bd with balcony, dishwasher, and gym access"
2,2.0,804.0,Downtown,40.70830443645907,-73.99028379456,2849,"Bright 2bd with balcony, dishwasher, and gym access"
4,4.0,1173.0,Downtown,40.7145104044275,-73.99364684508723,4150,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,,995.0,Uptown,40.78832009662572,-73.97762800725478,3752,"Bright 3bd with balcony, dishwasher, and gym access"
4,3.0,1176.0,Riverside,40.80290460169296,-73.95774688399281,4169,Spacious 4bd with in-unit laundry and garage parking
4,3.0,1212.0,Riverside,40.815620815917306,-73.96808772075521,4150,"Bright 4bd with balcony, dishwasher, and gym access"
3,3.0,947.0,Old Town,40.71082987227377,-73.95581362708906,3673,Modern 3bd near transit with central AC and secure entry
2,1.0,817.0,Riverside,40.7973830486786,-73.99455481801377,2916,Spacious 2bd with in-unit laundry and garage parking
3,2.0,1042.0,Old Town,40.752141253588846,-73.9280368012232,3905,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,741.0,Midtown,40.750371995886034,-73.99881577112811,2793,"Cozy 2bd, no pets, hardwood floors"
2,2.0,817.0,Uptown,40.797037429151715,-73.98456364586781,2786,Spacious 2bd with in-unit laundry and garage parking
3,,967.0,Downtown,40.700581278836786,-74.01519135128032,3535,Modern 3bd near transit with central AC and secure entry
3,3.0,975.0,Midtown,40.7593690489749,-73.97805043073024,3499,Spacious 3bd with in-unit laundry and garage parking
3,2.0,954.0,Midtown,40.77231206680099,-73.97296034441264,3386,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,803.0,Downtown,40.71280928451082,-73.99375373631493,3380,Spacious 2bd with in-unit laundry and garage parking
2,2.0,,Riverside,40.79324800463228,-73.98835039217354,3097,"Bright 2bd with balcony, dishwasher, and gym access"
1,1.0,579.0,Riverside,40.79324642713947,-73.97617512617131,2358,Spacious 1bd with in-unit laundry and garage parking
3,2.0,943.0,Midtown,40.75041615513841,-73.9970124967509,3424,"Bright 3bd with balcony, dishwasher, and gym access"
3,2.0,938.0,Old Town,40.725066685069045,-73.92775979343087,3344,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,4.0,1239.0,Midtown,40.77858308523195,-74.00620415769112,4397,Modern 4bd near transit with central AC and secure entry
3,1.0,972.0,Downtown,40.697347184477195,-74.01549735510474,3315,Modern 3bd near transit with central AC and secure entry
2,2.0,809.0,Midtown,40.76718890252924,-73.98795936931567,2791,Spacious 2bd with in-unit laundry and garage parking
1,1.0,614.0,Midtown,40.74931068932276,-73.97689920390754,2312,"Cozy 1bd, no pets, hardwood floors"
1,1.0,592.0,Midtown,40.7694766831961,-73.98572511951309,2522,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,801.0,Downtown,40.703005369280554,-74.00275664519317,2930,Modern 2bd near transit with central AC and secure entry
2,2.0,908.0,Downtown,40.71000078149857,-74.00889215892542,3194,"Cozy 2bd, no pets, hardwood floors"
2,2.0,866.0,Downtown,40.70665119737678,-73.99490020103214,3078,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,776.0,Riverside,40.80429856271592,-73.95407158941732,3098,Modern 2bd near transit with central AC and secure entry
4,3.0,1196.0,Downtown,40.72883591374574,-74.0004922307736,3982,"Cozy 4bd, no pets, hardwood floors"
1,1.0,597.0,Midtown,40.75192227462138,-73.97301608521336,2436,Spacious 1bd with in-unit laundry and garage parking
2,,739.0,Uptown,40.790287976427344,-73.9399595866783,2803,Modern 2bd near transit with central AC and secure entry
1,1.0,671.0,Midtown,40.76172123466194,-73.97712774353184,2564,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,856.0,Uptown,40.788185086695556,-73.97238918310241,2868,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,3.0,1032.0,Downtown,40.709694501404954,-74.00246907386409,3652,Modern 3bd near transit with central AC and secure entry
1,1.0,611.0,Old Town,40.73685410902177,-73.92134734520427,2274,Modern 1bd near transit with central AC and secure entry
2,2.0,803.0,Uptown,40.78840620669965,-73.9767546701051,2769,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,660.0,Old Town,40.726677752040814,-73.95107524331483,2163,Modern 1bd near transit with central AC and secure entry
4,3.0,1186.0,Uptown,40.80463456612287,-73.97769408336225,4049,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,3.0,974.0,Midtown,40.76960928552166,-73.98218138971069,3555,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,565.0,Midtown,40.76164478197008,-73.98690937450327,2170,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,635.0,Midtown,40.748546413336484,-73.99712242480591,2327,"Bright 1bd with balcony, dishwasher, and gym access"
1,2.0,673.0,Uptown,40.80544158466566,-73.96983246705395,2111,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,2.0,762.0,Downtown,40.72630321295426,-73.98938111674826,2878,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1196.0,Midtown,40.75306983683881,-73.98041793080887,4338,"Bright 4bd with balcony, dishwasher, and gym access"
3,3.0,1003.0,Old Town,40.7311401293059,-73.9490865656362,3624,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1200.0,Downtown,40.71057424028915,-73.99894992091713,4212,"Cozy 4bd, no pets, hardwood floors"
2,2.0,845.0,Downtown,40.70681164893987,-74.00989811834447,3082,"Cozy 2bd, no pets, hardwood floors"
2,2.0,782.0,Old Town,40.72851959773538,-73.90986164802428,2746,Spacious 2bd with in-unit laundry and garage parking
2,3.0,745.0,Midtown,40.73599141275475,-73.97948028041168,3120,Modern 2bd near transit with central AC and secure entry
1,2.0,609.0,Old Town,40.727559931072975,-73.94288785890203,2596,"Cozy 1bd, no pets, hardwood floors"
4,,1206.0,Riverside,40.79796549151412,-73.95849148507399,4208,Spacious 4bd with in-unit laundry and garage parking
1,2.0,608.0,Riverside,40.80999428312825,-73.96426779453078,2716,Spacious 1bd with in-unit laundry and garage parking
2,2.0,782.0,Midtown,40.77111289579748,-73.9702740040588,2824,"Cozy 2bd, no pets, hardwood floors"
3,2.0,,Midtown,40.76779651130341,-73.99205430941377,3270,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,700.0,Uptown,40.790633298590556,-73.96520959209033,2324,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,1.0,843.0,Uptown,40.77491242279624,-73.99003326672864,2940,"Family-friendly 2bd with backyard, washer/dryer, and storage"
2,,841.0,Uptown,40.760426692543504,-73.97036173411865,3317,"Family-friendly 2bd with backyard, washer/dryer, and storage"
2,,849.0,Midtown,40.761576476578405,-73.99968137893183,2974,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,1.0,653.0,Downtown,40.72535238799062,-74.00417338220845,2308,"Family-friendly 1bd with backyard, washer/dryer, and storage"
1,1.0,620.0,Downtown,40.72899343137899,-74.0015535695602,2258,"Cozy 1bd, no pets, hardwood floors"
1,,623.0,Downtown,40.70000399713745,-74.00050062544052,2568,Spacious 1bd with in-unit laundry and garage parking
2,2.0,793.0,Downtown,40.720841328338466,-74.01257148303064,3125,Modern 2bd near transit with central AC and secure entry
1,2.0,735.0,Riverside,40.78399488403228,-73.96529644722831,2426,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1192.0,Downtown,40.700789864376205,-73.99254934804327,3933,"Cozy 4bd, no pets, hardwood floors"
1,1.0,611.0,Uptown,40.77981387983488,-73.95050478672208,2141,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,1009.0,Riverside,40.77581009598977,-73.96488245275026,3826,Modern 3bd near transit with central AC and secure entry
3,,950.0,Midtown,40.775152711681216,-73.99618365179064,3605,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,870.0,Uptown,40.782789588772474,-73.97603642857237,3020,Modern 2bd near transit with central AC and secure entry
